JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37775.834,   209.087,   175.364,    21.341,     0.000,     0.000,    14.494,     0.250,    82.864,  2216.730,     1.000,    13.699,   -78.839,    13.674,   371.474,   414.463,    64.758,   -15.235,     0.000,
 37775.876,   199.175,   175.362,    21.196,     0.000,     0.000,     0.000,     0.250,    82.862,  2216.730,     1.000,    13.727,  -109.250,     0.000,   356.979,   413.648,    61.436,    -8.855,     0.000,
 37775.918,   201.409,   175.360,    21.060,     0.000,     0.000,     0.000,     0.250,    82.860,  2216.730,     1.000,    13.757,  -130.848,     0.000,   343.843,   412.880,    64.702,    -2.891,     0.000,
 37775.959,   180.812,   175.357,    20.944,     0.000,     0.000,     0.000,     0.250,    82.857,  2216.730,     1.000,    13.748,  -146.759,     0.000,   333.584,   412.220,    66.191,     1.931,     0.000,
 37776.000,   206.584,   175.355,    20.817,     0.000,     0.000,     0.000,     0.250,    82.855,  2216.730,     1.000,    13.719,  -175.000,     0.000,   319.319,   411.492,    73.586,     9.241,     0.000,
 37776.042,   202.956,   175.353,    20.708,     0.000,     0.000,     0.000,     0.250,    82.853,  2216.730,     1.000,    13.696,  -174.292,     0.000,   311.314,   410.899,    63.102,    11.605,     0.000,
 37776.085,   198.681,   175.351,    20.614,     0.000,     0.000,     0.000,     0.250,    82.851,  2216.730,     1.000,    13.704,  -181.507,     0.000,   307.047,   410.369,    64.528,    13.657,     0.000,
 37776.126,   205.538,   175.349,    20.524,     0.000,     0.000,     0.000,     0.250,    82.849,  2216.730,     1.000,    13.724,  -192.395,     0.000,   300.899,   409.871,    66.913,    16.510,     0.000,
 37776.167,   197.779,   175.347,    20.456,     0.000,     0.000,     0.000,     0.250,    82.847,  2216.730,     1.000,    13.755,  -190.317,     0.000,   299.740,   409.475,    64.272,    16.311,     0.000,
 37776.210,   210.354,   175.345,    20.404,     0.000,     0.000,     0.000,     0.250,    82.845,  2216.730,     1.000,    13.817,  -200.225,     0.000,   292.969,   409.183,    64.624,    19.386,     0.000,
 37776.250,   203.859,   175.343,    20.360,     0.000,     0.000,    20.545,     0.250,    82.843,  2216.730,     1.000,    13.875,  -167.874,    19.382,   299.059,   408.925,    61.401,    15.988,     0.000,
 37776.292,   196.466,   175.341,    20.342,     0.000,     0.000,   153.281,     0.250,    82.841,  2216.730,     1.000,    13.875,   -43.556,   144.604,   302.351,   408.825,    67.630,    14.056,     0.000,
 37776.335,   206.527,   175.339,    20.348,     0.000,     0.000,   353.314,     0.250,    82.839,  2216.730,     1.000,    13.843,   160.741,   333.316,   317.379,   408.851,    74.237,     6.865,     0.000,
 37776.377,   197.481,   175.337,    20.438,     0.000,     0.000,   568.940,     0.250,    82.837,  2216.730,     1.000,    13.827,   399.081,   536.736,   339.451,   409.313,    73.316,    -5.523,     0.000,
 37776.417,   194.206,   175.335,    20.618,     0.000,     0.000,   751.689,     0.250,    82.835,  2216.730,     1.000,    13.818,   579.558,   709.140,   348.923,   410.298,    79.410,   -11.204,     0.000,
 37776.459,   206.974,   175.333,    20.882,     0.000,     0.000,   900.481,     0.250,    82.833,  2216.730,     1.000,    13.796,   753.865,   849.511,   364.573,   411.747,    64.049,   -15.577,     0.000,
 37776.500,   200.178,   175.331,    21.197,     0.000,     0.000,   989.617,     0.250,    82.831,  2216.730,     1.000,    13.790,   860.939,   933.601,   386.211,   413.565,    76.225,   -30.916,     0.000,
 37776.543,   196.812,   175.329,    21.525,     0.000,     0.000,  1017.285,     0.250,    82.829,  2216.730,     1.000,    13.812,   912.671,   959.703,   400.902,   415.360,    63.005,   -30.432,     0.000,
 37776.584,   193.560,   175.328,    21.854,     0.000,     0.000,   987.910,     0.250,    82.828,  2216.730,     1.000,    13.860,   892.209,   931.991,   411.303,   417.220,    67.790,   -33.925,     0.000,
 37776.627,   195.435,   175.326,    22.142,     0.000,     0.000,   893.473,     0.250,    82.826,  2216.730,     1.000,    13.914,   794.599,   842.899,   409.448,   418.863,    69.128,   -30.243,     0.000,
 37776.668,   194.472,   175.325,    22.373,     0.000,     0.000,   748.152,     0.250,    82.825,  2216.730,     1.000,    13.965,   678.387,   705.804,   425.121,   420.198,    68.813,   -36.474,     0.000,
 37776.709,   192.092,   175.323,    22.518,     0.000,     0.000,   558.756,     0.250,    82.823,  2216.730,     1.000,    14.018,   511.186,   527.129,   431.412,   421.052,    64.978,   -38.675,     0.000,
 37776.751,   199.566,   175.322,    22.559,     0.000,     0.000,   345.576,     0.250,    82.822,  2216.730,     1.000,    14.055,   305.770,   326.015,   431.799,   421.324,    69.398,   -38.677,     0.000,
 37776.792,   200.679,   175.320,    22.484,     0.000,     0.000,   152.888,     0.250,    82.820,  2216.730,     1.000,    14.050,   116.688,   144.234,   421.460,   420.930,    63.890,   -35.814,     0.000,
 37776.833,   190.098,   175.319,    22.325,     0.000,     0.000,    17.643,     0.250,    82.819,  2216.730,     1.000,    14.005,   -31.859,    16.644,   407.350,   420.038,    64.648,   -28.833,     0.000,
 37776.876,   195.004,   175.317,    22.172,     0.000,     0.000,     0.000,     0.250,    82.817,  2216.730,     1.000,    13.972,   -54.213,     0.000,   400.646,   419.157,    62.558,   -26.856,     0.000,
 37776.918,   192.875,   175.316,    22.037,     0.000,     0.000,     0.000,     0.250,    82.816,  2216.730,     1.000,    13.973,   -71.615,     0.000,   380.574,   418.391,    53.196,   -19.398,     0.000,
 37776.960,   196.825,   175.315,    21.911,     0.000,     0.000,     0.000,     0.250,    82.815,  2216.730,     1.000,    13.998,   -74.629,     0.000,   378.391,   417.673,    56.168,   -20.822,     0.000,
 37777.000,   193.720,   175.314,    21.800,     0.000,     0.000,     0.000,     0.250,    82.814,  2216.730,     1.000,    14.036,   -85.570,     0.000,   366.423,   417.025,    49.461,   -14.494,     0.000,
 37777.042,   190.248,   175.313,    21.666,     0.000,     0.000,     0.000,     0.250,    82.813,  2216.730,     1.000,    14.080,  -118.163,     0.000,   357.826,   416.289,    75.790,   -16.090,     0.000,
 37777.084,   190.719,   175.312,    21.541,     0.000,     0.000,     0.000,     0.250,    82.812,  2216.730,     1.000,    14.086,  -112.340,     0.000,   357.629,   415.572,    71.005,   -16.608,     0.000,
 37777.126,   153.886,   175.312,    21.437,     0.000,     0.000,     0.000,     0.250,    82.812,  2216.730,     1.000,    14.059,  -115.690,     0.000,   354.313,   414.986,    68.458,   -13.442,     0.000,
 37777.169,   191.003,   175.311,    21.335,     0.000,     0.000,     0.000,     0.250,    82.811,  2216.730,     1.000,    14.017,  -103.868,     0.000,   353.843,   414.409,    54.723,   -11.421,     0.000,
 37777.210,   187.055,   175.311,    21.269,     0.000,     0.000,     0.000,     0.250,    82.811,  2216.730,     1.000,    13.969,  -105.885,     0.000,   350.119,   414.034,    51.215,    -9.245,     0.000,
 37777.250,   184.587,   175.310,    21.201,     0.000,     0.000,    18.880,     0.250,    82.810,  2216.730,     1.000,    13.923,   -97.080,    17.811,   349.842,   413.648,    62.256,   -11.171,     0.000,
 37777.292,   178.690,   175.311,    21.155,     0.000,     0.000,   154.967,     0.250,    82.811,  2216.730,     1.000,    13.883,    51.947,   146.195,   353.822,   413.375,    45.839,   -11.143,     0.000,
 37777.334,   183.702,   175.311,    21.197,     0.000,     0.000,   351.811,     0.250,    82.811,  2216.730,     1.000,    13.876,   260.096,   331.897,   370.802,   413.585,    48.287,   -19.268,     0.000,
 37777.375,   182.793,   175.312,    21.347,     0.000,     0.000,   563.393,     0.250,    82.812,  2216.730,     1.000,    13.905,   473.457,   531.503,   381.125,   414.395,    47.323,   -22.547,     0.000,
 37777.417,   178.501,   175.313,    21.597,     0.000,     0.000,   756.129,     0.250,    82.813,  2216.730,     1.000,    13.957,   673.059,   713.330,   405.305,   415.780,    62.331,   -32.535,     0.000,
 37777.459,   178.197,   175.314,    21.935,     0.000,     0.000,   903.219,     0.250,    82.814,  2216.730,     1.000,    14.019,   857.791,   852.093,   429.841,   417.673,    48.490,   -42.020,     0.000,
 37777.500,   185.653,   175.316,    22.298,     0.000,     0.000,   990.312,     0.250,    82.816,  2216.730,     1.000,    14.074,   952.904,   934.257,   450.127,   419.781,    63.787,   -52.088,     0.000,
 37777.543,   173.046,   175.317,    22.652,     0.000,     0.000,  1017.849,     0.250,    82.817,  2216.730,     1.000,    14.109,   978.208,   960.235,   458.605,   421.754,    68.692,   -49.813,     0.000,
 37777.584,   179.342,   175.319,    22.948,     0.000,     0.000,   987.277,     0.250,    82.819,  2216.730,     1.000,    14.118,   941.898,   931.393,   460.463,   423.474,    82.254,   -55.770,     0.000,
 37777.626,   171.202,   175.321,    23.139,     0.000,     0.000,   893.832,     0.250,    82.821,  2216.730,     1.000,    14.107,   850.930,   843.237,   460.999,   424.585,    82.649,   -53.928,     0.000,
 37777.667,   166.567,   175.323,    23.267,     0.000,     0.000,   748.560,     0.250,    82.823,  2216.730,     1.000,    14.107,   727.698,   706.189,   469.885,   425.360,    83.311,   -60.296,     0.000,
 37777.708,   128.850,   175.325,    23.353,     0.000,     0.000,   555.979,     0.250,    82.825,  2216.730,     1.000,    14.123,   559.005,   524.508,   475.723,   425.846,    68.732,   -53.353,     0.000,
 37777.751,   174.385,   175.328,    23.385,     0.000,     0.000,   342.749,     0.250,    82.828,  2216.730,     1.000,    14.149,   351.983,   323.348,   472.052,   426.056,    72.900,   -55.539,     0.000,
 37777.793,   167.133,   175.331,    23.309,     0.000,     0.000,   149.717,     0.250,    82.831,  2216.730,     1.000,    14.167,   154.741,   141.242,   459.479,   425.634,    66.824,   -46.478,     0.000,
 37777.834,   169.309,   175.334,    23.205,     0.000,     0.000,    17.402,     0.250,    82.834,  2216.730,     1.000,    14.192,    -2.227,    16.417,   440.617,   425.046,    73.062,   -38.847,     0.000,
 37777.876,   168.195,   175.338,    23.090,     0.000,     0.000,     0.000,     0.250,    82.838,  2216.730,     1.000,    14.219,   -36.347,     0.000,   420.705,   424.373,    63.786,   -31.107,     0.000,
 37777.917,   171.048,   175.341,    22.964,     0.000,     0.000,     0.000,     0.250,    82.841,  2216.730,     1.000,    14.227,   -51.642,     0.000,   410.041,   423.674,    70.218,   -32.209,     0.000,
 37777.958,   169.048,   175.345,    22.794,     0.000,     0.000,     0.000,     0.250,    82.845,  2216.730,     1.000,    14.204,   -61.673,     0.000,   399.157,   422.700,    67.005,   -28.875,     0.000,
 37778.000,   163.948,   175.349,    22.637,     0.000,     0.000,     0.000,     0.250,    82.849,  2216.730,     1.000,    14.186,   -72.559,     0.000,   387.256,   421.786,    63.227,   -25.198,     0.000,
 37778.042,   164.165,   175.353,    22.495,     0.000,     0.000,     0.000,     0.250,    82.853,  2216.730,     1.000,    14.174,   -68.387,     0.000,   382.698,   420.986,    48.948,   -18.849,     0.000,
 37778.084,   165.351,   175.358,    22.370,     0.000,     0.000,     0.000,     0.250,    82.858,  2216.730,     1.000,    14.167,   -82.001,     0.000,   374.282,   420.273,    53.664,   -17.653,     0.000,
 37778.126,   163.028,   175.363,    22.242,     0.000,     0.000,     0.000,     0.250,    82.863,  2216.730,     1.000,    14.169,   -87.725,     0.000,   374.262,   419.544,    65.067,   -22.624,     0.000,
 37778.167,   158.797,   175.369,    22.129,     0.000,     0.000,     0.000,     0.250,    82.869,  2216.730,     1.000,    14.186,   -79.203,     0.000,   370.577,   418.900,    45.138,   -14.257,     0.000,
 37778.210,   161.264,   175.375,    22.030,     0.000,     0.000,     0.000,     0.250,    82.875,  2216.730,     1.000,    14.212,   -97.332,     0.000,   366.211,   418.338,    60.598,   -15.392,     0.000,
 37778.250,   163.060,   175.381,    21.938,     0.000,     0.000,    19.778,     0.250,    82.881,  2216.730,     1.000,    14.200,   -74.062,    18.658,   361.992,   417.802,    48.622,   -11.712,     0.000,
 37778.292,   156.366,   175.389,    21.905,     0.000,     0.000,   155.342,     0.250,    82.889,  2216.730,     1.000,    14.181,    88.025,   146.549,   382.575,   417.599,    43.561,   -20.061,     0.000,
 37778.334,   158.174,   175.396,    21.983,     0.000,     0.000,   353.628,     0.250,    82.896,  2216.730,     1.000,    14.187,   306.317,   333.612,   408.306,   418.010,    48.615,   -31.024,     0.000,
 37778.377,   156.517,   175.404,    22.165,     0.000,     0.000,   570.677,     0.250,    82.904,  2216.730,     1.000,    14.182,   528.998,   538.375,   421.092,   419.026,    52.877,   -41.434,     0.000,
 37778.418,   153.788,   175.413,    22.403,     0.000,     0.000,   762.196,     0.250,    82.913,  2216.730,     1.000,    14.154,   724.680,   719.053,   434.966,   420.367,    54.348,   -45.376,     0.000,
 37778.460,   152.955,   175.422,    22.725,     0.000,     0.000,   905.763,     0.250,    82.922,  2216.730,     1.000,    14.150,   926.338,   854.493,   454.500,   422.168,     7.934,   -47.447,     0.000,
 37778.500,   147.373,   175.431,    23.082,     0.000,     0.000,   991.495,     0.250,    82.931,  2216.730,     1.000,    14.197,   968.145,   935.372,   455.538,   424.287,    49.924,   -51.446,     0.000,
 37778.543,   151.777,   175.442,    23.443,     0.000,     0.000,  1018.347,     0.250,    82.942,  2216.730,     1.000,    14.286,   985.595,   960.705,   472.032,   426.287,    73.048,   -52.194,     0.000,
 37778.584,   153.412,   175.452,    23.758,     0.000,     0.000,   987.324,     0.250,    82.952,  2216.730,     1.000,    14.401,   954.413,   931.438,   483.881,   428.131,    99.141,   -66.366,     0.000,
 37778.626,   153.793,   175.463,    23.989,     0.000,     0.000,   900.221,     0.250,    82.963,  2216.730,     1.000,    14.515,   884.517,   849.265,   494.527,   429.476,    95.431,   -65.632,     0.000,
 37778.668,   155.040,   175.475,    24.126,     0.000,     0.000,   750.340,     0.250,    82.975,  2216.730,     1.000,    14.599,   716.463,   707.868,   491.439,   430.309,   136.734,   -84.199,     0.000,
 37778.709,   152.422,   175.487,    24.108,     0.000,     0.000,   561.351,     0.250,    82.987,  2216.730,     1.000,    14.603,   543.523,   529.576,   490.949,   430.231,   120.317,   -73.545,     0.000,
 37778.751,   152.005,   175.499,    24.022,     0.000,     0.000,   347.212,     0.250,    82.999,  2216.730,     1.000,    14.554,   327.281,   327.558,   482.841,   429.745,   118.286,   -64.913,     0.000,
 37778.792,   152.978,   175.511,    23.889,     0.000,     0.000,   154.119,     0.250,    83.011,  2259.720,     1.000,    14.498,   128.370,   145.395,   469.138,   428.987,   112.293,   -55.117,     0.000,
 37778.835,   151.805,   175.524,    23.723,     0.000,     0.000,    14.612,     0.250,    83.024,  2259.720,     1.000,    14.438,   -28.592,    13.785,   449.050,   428.029,   107.355,   -43.957,     0.000,
 37778.877,   155.396,   175.538,    23.562,     0.000,     0.000,     0.000,     0.250,    83.038,  2259.720,     1.000,    14.378,   -68.549,     0.000,   425.194,   427.098,   100.790,   -34.145,     0.000,
 37778.917,   150.833,   175.551,    23.422,     0.000,     0.000,     0.000,     0.250,    83.051,  2259.720,     1.000,    14.334,   -94.744,     0.000,   394.282,   426.287,    82.875,   -20.136,     0.000,
