JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37774.834,   195.070,   175.354,    19.499,     0.000,     0.000,    14.779,     0.250,    82.854,  2216.730,     1.000,    13.560,   -68.471,    13.943,   375.706,   404.181,    97.470,   -43.532,     0.000,
 37774.877,   193.248,   175.354,    19.408,     0.000,     0.000,     0.000,     0.250,    82.854,  2216.730,     1.000,    13.588,   -71.929,     0.000,   367.544,   403.668,    56.518,   -20.713,     0.000,
 37774.917,   198.694,   175.353,    19.350,     0.000,     0.000,     0.000,     0.250,    82.853,  2216.730,     1.000,    13.636,   -83.356,     0.000,   360.106,   403.345,    58.084,   -17.967,     0.000,
 37774.959,   195.949,   175.353,    19.289,     0.000,     0.000,     0.000,     0.250,    82.853,  2216.730,     1.000,    13.666,   -95.018,     0.000,   350.856,   403.006,    54.807,   -11.939,     0.000,
 37775.000,   208.235,   175.353,    19.234,     0.000,     0.000,     0.000,     0.250,    82.853,  2216.730,     1.000,    13.729,  -125.927,     0.000,   337.941,   402.701,    67.762,    -6.595,     0.000,
 37775.042,   192.530,   175.353,    19.184,     0.000,     0.000,     0.000,     0.250,    82.853,  2216.730,     1.000,    13.822,  -137.033,     0.000,   326.616,   402.422,    60.068,     1.159,     0.000,
 37775.085,   199.893,   175.352,    19.146,     0.000,     0.000,     0.000,     0.250,    82.852,  2216.730,     1.000,    13.852,  -126.120,     0.000,   327.324,   402.209,    50.253,     0.981,     0.000,
 37775.126,   199.394,   175.351,    19.116,     0.000,     0.000,     0.000,     0.250,    82.851,  2216.730,     1.000,    13.795,  -130.701,     0.000,   324.949,   402.046,    51.127,     2.477,     0.000,
 37775.167,   198.711,   175.350,    19.087,     0.000,     0.000,     0.000,     0.250,    82.850,  2216.730,     1.000,    13.757,  -147.858,     0.000,   319.013,   401.883,    58.361,     6.628,     0.000,
 37775.209,   198.370,   175.350,    19.074,     0.000,     0.000,     0.000,     0.250,    82.850,  2216.730,     1.000,    13.808,  -115.698,     0.000,   329.478,   401.805,    42.326,     1.044,     0.000,
 37775.250,   201.004,   175.349,    19.064,     0.000,     0.000,    13.971,     0.250,    82.849,  2216.730,     1.000,    13.855,  -130.026,    13.180,   334.862,   401.753,    78.661,    -2.347,     0.000,
 37775.292,   190.504,   175.348,    19.057,     0.000,     0.000,   130.034,     0.250,    82.848,  2216.730,     1.000,    13.802,    50.257,   122.674,   351.973,   401.709,    31.687,    -9.006,     0.000,
 37775.334,   202.413,   175.347,    19.078,     0.000,     0.000,   291.726,     0.250,    82.847,  2216.730,     1.000,    13.764,   167.839,   275.213,   343.075,   401.814,    53.211,    -4.576,     0.000,
 37775.377,   199.586,   175.346,    19.143,     0.000,     0.000,   466.842,     0.250,    82.846,  2216.730,     1.000,    13.779,   353.531,   440.417,   356.193,   402.154,    50.688,    -9.762,     0.000,
 37775.418,   208.208,   175.345,    19.261,     0.000,     0.000,   607.907,     0.250,    82.845,  2216.730,     1.000,    13.806,   518.922,   573.498,   377.852,   402.786,    48.309,   -18.668,     0.000,
 37775.459,   201.440,   175.343,    19.412,     0.000,     0.000,   710.280,     0.250,    82.843,  2216.730,     1.000,    13.827,   608.060,   670.076,   389.932,   403.622,    84.907,   -36.581,     0.000,
 37775.500,   200.402,   175.342,    19.567,     0.000,     0.000,   761.295,     0.250,    82.842,  2216.730,     1.000,    13.851,   686.150,   718.203,   404.674,   404.471,    70.859,   -38.602,     0.000,
 37775.542,   210.686,   175.341,    19.727,     0.000,     0.000,   769.404,     0.250,    82.841,  2216.730,     1.000,    13.899,   697.515,   725.853,   414.089,   405.365,    95.981,   -58.919,     0.000,
 37775.585,   201.699,   175.338,    19.801,     0.000,     0.000,   672.914,     0.250,    82.838,  2216.730,     1.000,    13.870,   543.386,   634.824,   412.049,   405.822,   190.307,   -92.641,     0.000,
 37775.626,   210.110,   175.337,    19.673,     0.000,     0.000,   776.145,     0.250,    82.837,  2216.730,     1.000,    13.711,   704.060,   732.212,   410.370,   405.044,    99.109,   -65.631,     0.000,
 37775.668,   133.379,   175.333,    19.782,     0.000,     0.000,   672.705,     0.250,    82.833,  2216.730,     1.000,    13.622,   501.655,   634.627,   406.072,   405.715,   299.650,  -166.321,     0.000,
 37775.709,   184.594,   175.329,    19.342,     0.000,     0.000,   506.013,     0.250,    82.829,  2216.730,     1.000,    13.374,   386.641,   477.371,   404.679,   403.328,   282.876,  -190.795,     0.000,
 37775.751,   203.592,   175.328,    18.534,     0.000,     0.000,   312.770,     0.250,    82.828,  2216.730,     1.000,    13.112,   260.925,   295.066,   396.986,   398.850,   157.162,  -124.886,     0.000,
 37775.793,   174.184,   175.325,    18.462,     0.000,     0.000,   136.551,     0.250,    82.825,  2216.730,     1.000,    13.002,    84.308,   128.821,   387.610,   398.488,   148.160,  -114.525,     0.000,
 37775.833,   201.439,   175.322,    17.947,     0.000,     0.000,    15.968,     0.250,    82.822,  2216.730,     1.000,    12.888,   -48.304,    15.064,   371.784,   395.699,   171.714,  -132.260,     0.000,
 37775.875,   203.419,   175.322,    17.640,     0.000,     0.000,     0.000,     0.250,    82.822,  2216.730,     1.000,    12.746,   -50.023,     0.000,   357.209,   394.025,    43.462,   -30.254,     0.000,
 37775.918,   210.149,   175.320,    17.520,     0.000,     0.000,     0.000,     0.250,    82.820,  2216.730,     1.000,    12.828,   -76.502,     0.000,   343.885,   393.357,    50.934,   -23.903,     0.000,
 37775.961,   209.177,   175.318,    17.444,     0.000,     0.000,     0.000,     0.250,    82.818,  2216.730,     1.000,    13.029,  -103.542,     0.000,   333.439,   392.933,    61.118,   -17.069,     0.000,
 37776.000,   205.080,   175.317,    17.418,     0.000,     0.000,     0.000,     0.250,    82.817,  2216.730,     1.000,    13.251,  -125.182,     0.000,   319.478,   392.776,    56.534,    -4.650,     0.000,
 37776.042,   204.753,   175.316,    17.447,     0.000,     0.000,     0.000,     0.250,    82.816,  2216.730,     1.000,    13.510,  -151.229,     0.000,   311.314,   392.912,    68.337,     1.295,     0.000,
 37776.085,   203.078,   175.315,    17.537,     0.000,     0.000,     0.000,     0.250,    82.815,  2216.730,     1.000,    13.725,  -131.480,     0.000,   307.027,   393.385,    41.951,     3.171,     0.000,
 37776.127,   202.989,   175.313,    17.632,     0.000,     0.000,     0.000,     0.250,    82.813,  2216.730,     1.000,    13.816,  -151.580,     0.000,   300.797,   393.908,    50.962,     7.507,     0.000,
 37776.168,   205.372,   175.311,    17.709,     0.000,     0.000,     0.000,     0.250,    82.811,  2216.730,     1.000,    13.812,  -154.841,     0.000,   299.738,   394.327,    51.855,     8.397,     0.000,
 37776.210,   202.892,   175.310,    17.795,     0.000,     0.000,     0.000,     0.250,    82.810,  2216.730,     1.000,    13.836,  -161.429,     0.000,   292.871,   394.791,    48.110,    11.399,     0.000,
 37776.250,   203.041,   175.308,    17.887,     0.000,     0.000,    16.764,     0.250,    82.808,  2216.730,     1.000,    13.890,  -131.564,    15.815,   298.776,   395.286,    43.027,     7.842,     0.000,
 37776.292,   201.630,   175.306,    17.986,     0.000,     0.000,   153.281,     0.250,    82.806,  2216.730,     1.000,    13.871,    -7.509,   144.604,   302.351,   395.824,    52.196,     6.444,     0.000,
 37776.335,   205.670,   175.304,    18.107,     0.000,     0.000,   351.191,     0.250,    82.804,  2216.730,     1.000,    13.790,   201.096,   331.312,   317.228,   396.466,    52.230,    -1.251,     0.000,
 37776.375,   200.118,   175.302,    18.288,     0.000,     0.000,   557.739,     0.250,    82.802,  2216.730,     1.000,    13.759,   414.486,   526.169,   338.175,   397.436,    69.608,   -17.187,     0.000,
 37776.417,   200.698,   175.300,    18.508,     0.000,     0.000,   753.335,     0.250,    82.800,  2216.730,     1.000,    13.754,   599.770,   710.693,   348.999,   398.637,    94.091,   -32.805,     0.000,
 37776.459,   201.872,   175.298,    18.705,     0.000,     0.000,   902.192,     0.250,    82.798,  2216.730,     1.000,    13.714,   756.138,   851.125,   364.818,   399.725,   118.944,   -58.865,     0.000,
 37776.500,   176.650,   175.297,    18.920,     0.000,     0.000,   990.428,     0.250,    82.797,  2216.730,     1.000,    13.695,   909.096,   934.366,   386.529,   400.944,    47.844,   -36.990,     0.000,
 37776.544,   203.219,   175.295,    19.178,     0.000,     0.000,  1017.250,     0.250,    82.795,  2216.730,     1.000,    13.790,   948.158,   959.669,   401.184,   402.312,    95.207,   -84.823,     0.000,
 37776.585,   197.406,   175.294,    19.390,     0.000,     0.000,   986.348,     0.250,    82.794,  2216.730,     1.000,    13.863,   933.083,   930.517,   411.550,   403.475,    59.253,   -53.744,     0.000,
 37776.627,   202.678,   175.292,    19.599,     0.000,     0.000,   893.338,     0.250,    82.792,  2216.730,     1.000,    13.948,   834.005,   842.772,   409.444,   404.646,    66.640,   -53.074,     0.000,
 37776.667,   196.799,   175.291,    19.759,     0.000,     0.000,   753.189,     0.250,    82.791,  2216.730,     1.000,    14.017,   727.397,   710.556,   424.561,   405.537,    49.233,   -47.050,     0.000,
 37776.709,   197.935,   175.289,    19.899,     0.000,     0.000,   557.290,     0.250,    82.789,  2216.730,     1.000,    14.058,   556.220,   525.745,   431.447,   406.332,    48.582,   -53.942,     0.000,
 37776.752,   196.960,   175.288,    19.977,     0.000,     0.000,   340.651,     0.250,    82.788,  2216.730,     1.000,    14.073,   346.201,   321.368,   431.799,   406.778,    54.666,   -54.478,     0.000,
 37776.792,   202.915,   175.287,    20.005,     0.000,     0.000,   152.569,     0.250,    82.787,  2216.730,     1.000,    14.106,   161.032,   143.933,   421.434,   406.946,    46.902,   -49.513,     0.000,
 37776.834,   198.539,   175.285,    20.001,     0.000,     0.000,    15.326,     0.250,    82.785,  2216.730,     1.000,    14.196,     2.213,    14.459,   406.999,   406.932,    61.488,   -49.176,     0.000,
 37776.876,   194.913,   175.285,    19.984,     0.000,     0.000,     0.000,     0.250,    82.785,  2216.730,     1.000,    14.302,   -16.677,     0.000,   400.624,   406.833,    46.425,   -35.958,     0.000,
 37776.917,   196.526,   175.284,    19.974,     0.000,     0.000,     0.000,     0.250,    82.784,  2216.730,     1.000,    14.356,   -34.728,     0.000,   381.324,   406.782,    38.504,   -29.234,     0.000,
 37776.959,   192.037,   175.283,    19.955,     0.000,     0.000,     0.000,     0.250,    82.783,  2216.730,     1.000,    14.355,   -38.412,     0.000,   378.391,   406.676,    42.495,   -32.368,     0.000,
 37777.000,   196.014,   175.281,    19.933,     0.000,     0.000,     0.000,     0.250,    82.781,  2216.730,     1.000,    14.357,   -60.529,     0.000,   366.177,   406.550,    60.559,   -40.403,     0.000,
 37777.042,   198.250,   175.281,    19.900,     0.000,     0.000,     0.000,     0.250,    82.781,  2216.730,     1.000,    14.346,   -73.044,     0.000,   357.826,   406.378,    50.771,   -26.280,     0.000,
 37777.084,   194.129,   175.278,    19.845,     0.000,     0.000,     0.000,     0.250,    82.778,  2216.730,     1.000,    14.283,  -106.314,     0.000,   357.634,   406.085,   130.658,   -72.795,     0.000,
 37777.127,   195.642,   175.276,    19.733,     0.000,     0.000,     0.000,     0.250,    82.776,  2216.730,     1.000,    14.030,  -123.444,     0.000,   354.260,   405.460,   139.372,   -67.128,     0.000,
 37777.168,   190.447,   175.275,    19.643,     0.000,     0.000,     0.000,     0.250,    82.775,  2216.730,     1.000,    13.805,  -105.029,     0.000,   353.843,   404.963,   111.464,   -57.555,     0.000,
 37777.209,   194.551,   175.275,    19.529,     0.000,     0.000,     0.000,     0.250,    82.775,  2216.730,     1.000,    13.664,   -87.972,     0.000,   350.124,   404.355,    68.904,   -35.162,     0.000,
 37777.250,   190.043,   175.275,    19.237,     0.000,     0.000,    20.439,     0.250,    82.775,  2216.730,     1.000,    13.604,   -61.820,    19.282,   349.842,   402.708,    64.709,   -36.473,     0.000,
 37777.292,   184.151,   175.274,    19.201,     0.000,     0.000,   154.967,     0.250,    82.774,  2216.730,     1.000,    13.566,    70.772,   146.195,   353.822,   402.517,    89.001,   -62.272,     0.000,
 37777.335,   185.753,   175.275,    19.054,     0.000,     0.000,   356.725,     0.250,    82.775,  2216.730,     1.000,    13.552,   302.639,   336.533,   371.202,   401.690,    60.383,   -56.977,     0.000,
 37777.377,   182.558,   175.277,    19.112,     0.000,     0.000,   569.096,     0.250,    82.777,  2216.730,     1.000,    13.641,   519.836,   536.883,   381.366,   401.988,    47.242,   -50.817,     0.000,
 37777.418,   185.113,   175.278,    19.231,     0.000,     0.000,   760.987,     0.250,    82.778,  2216.730,     1.000,    13.721,   719.289,   717.912,   406.090,   402.629,    57.459,   -55.375,     0.000,
 37777.460,   184.765,   175.279,    19.402,     0.000,     0.000,   905.541,     0.250,    82.779,  2216.730,     1.000,    13.773,   913.662,   854.284,   430.327,   403.557,    34.785,   -67.394,     0.000,
 37777.500,    86.873,   175.281,    19.606,     0.000,     0.000,   991.649,     0.250,    82.781,  2216.730,     1.000,    13.886,  1010.053,   935.518,   450.611,   404.739,    48.833,   -77.496,     0.000,
 37777.543,   187.350,   175.283,    19.839,     0.000,     0.000,  1017.855,     0.250,    82.783,  2216.730,     1.000,    14.044,  1036.722,   960.240,   458.569,   405.970,    71.689,   -95.571,     0.000,
 37777.585,   173.598,   175.285,    20.049,     0.000,     0.000,   986.220,     0.250,    82.785,  2216.730,     1.000,    14.086,   997.707,   930.396,   460.465,   407.137,    57.285,   -71.268,     0.000,
 37777.625,   172.642,   175.286,    20.217,     0.000,     0.000,   897.357,     0.250,    82.786,  2216.730,     1.000,    14.055,   917.421,   846.563,   460.973,   408.093,    91.246,  -109.223,     0.000,
 37777.667,   174.463,   175.289,    20.331,     0.000,     0.000,   750.257,     0.250,    82.789,  2216.730,     1.000,    14.088,   796.831,   707.789,   469.782,   408.723,    78.330,  -106.312,     0.000,
 37777.709,   180.500,   175.291,    20.436,     0.000,     0.000,   557.658,     0.250,    82.791,  2216.730,     1.000,    14.205,   634.163,   526.093,   475.680,   409.333,    88.453,  -130.176,     0.000,
 37777.750,   174.355,   175.295,    20.498,     0.000,     0.000,   346.793,     0.250,    82.795,  2216.730,     1.000,    14.238,   414.442,   327.163,   472.135,   409.683,    54.797,   -79.624,     0.000,
 37777.792,   173.582,   175.297,    20.513,     0.000,     0.000,   152.256,     0.250,    82.797,  2216.730,     1.000,    14.199,   214.297,   143.637,   459.708,   409.781,    65.499,   -86.231,     0.000,
 37777.834,   171.235,   175.301,    20.477,     0.000,     0.000,    16.706,     0.250,    82.801,  2216.730,     1.000,    14.182,    44.297,    15.760,   440.466,   409.585,    55.544,   -53.198,     0.000,
 37777.876,   171.445,   175.304,    20.452,     0.000,     0.000,     0.000,     0.250,    82.804,  2216.730,     1.000,    14.214,     9.387,     0.000,   420.847,   409.440,    43.758,   -41.738,     0.000,
 37777.917,   165.761,   175.308,    20.442,     0.000,     0.000,     0.000,     0.250,    82.808,  2216.730,     1.000,    14.242,    -2.177,     0.000,   409.942,   409.378,    38.274,   -35.533,     0.000,
